time, Quad.Pos.Z, Quad.Est.Z, Quad.Vel.Z, Quad.Est.VZ
4.539854,-0.999945,-0.986240,0.018543,0.023619
4.544853,-0.999857,-0.986102,0.017067,0.021667
4.549853,-0.999776,-0.986017,0.015839,0.020584
4.554852,-0.999699,-0.985896,0.015121,0.019615
4.559852,-0.999625,-0.985818,0.014413,0.019072
4.564852,-0.999555,-0.985705,0.013682,0.018166
4.569851,-0.999489,-0.985633,0.012963,0.017453
4.574851,-0.999426,-0.985529,0.012351,0.016788
4.579851,-0.999366,-0.985462,0.011589,0.016229
4.584850,-0.999312,-0.985368,0.010423,0.014900
4.589850,-0.999264,-0.985309,0.009137,0.013855
4.594850,-0.999221,-0.985229,0.008028,0.012480
4.599849,-0.999185,-0.985180,0.006933,0.011586
4.604849,-0.999153,-0.985112,0.006032,0.010544
4.609848,-0.999124,-0.985071,0.005466,0.010046
4.614848,-0.999099,-0.985012,0.004856,0.009355
4.619848,-0.999077,-0.984975,0.003931,0.008682
4.624847,-0.999061,-0.984926,0.002658,0.007193
4.629847,-0.999052,-0.984898,0.001412,0.006163
4.634847,-0.999048,-0.984864,0.000379,0.004826
4.639846,-0.999049,-0.984845,-0.000779,0.003956
4.644846,-0.999056,-0.984824,-0.001748,0.002740
4.649846,-0.999067,-0.984814,-0.002528,0.002180
4.654845,-0.999082,-0.984803,-0.003434,0.001152
4.659845,-0.999103,-0.984799,-0.004576,0.000143
4.664845,-0.999130,-0.984801,-0.005828,-0.001303
4.669844,-0.999163,-0.984808,-0.007176,-0.002431
