time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
13.751927,1.271697,1.237045,1.919248,1.919931
13.756929,1.281265,1.248541,1.909840,1.908527
13.761931,1.290786,1.256168,1.900422,1.900941
13.766933,1.300260,1.267550,1.890979,1.889501
13.771935,1.309686,1.275101,1.881474,1.881855
13.776937,1.319065,1.286369,1.871959,1.870313
13.781940,1.328396,1.293843,1.862471,1.862659
13.786942,1.337680,1.304996,1.853009,1.851186
13.791944,1.346917,1.312393,1.843589,1.843557
13.796946,1.356107,1.323431,1.834151,1.832128
13.801948,1.365249,1.330752,1.824644,1.824449
13.806950,1.374343,1.341676,1.815146,1.812942
13.811952,1.383391,1.348920,1.805694,1.805304
13.816954,1.392391,1.359729,1.796226,1.793862
13.821956,1.401343,1.366897,1.786619,1.786119
13.826958,1.410247,1.377590,1.776954,1.774451
13.831960,1.419104,1.384680,1.767341,1.766657
13.836962,1.427912,1.395257,1.757796,1.755099
13.841964,1.436672,1.402269,1.748179,1.747351
13.846966,1.445384,1.412730,1.738562,1.735695
13.851968,1.454048,1.419665,1.728964,1.727953
13.856970,1.462664,1.430010,1.719250,1.716244
13.861972,1.471230,1.436867,1.709424,1.708335
13.866974,1.479748,1.447093,1.699650,1.696478
13.871976,1.488217,1.453871,1.689886,1.688558
13.876978,1.496637,1.463979,1.680179,1.676809
13.881980,1.505009,1.470678,1.670425,1.668946
13.886982,1.513332,1.480668,1.660730,1.657154
13.891984,1.521607,1.487289,1.651073,1.649362
13.896986,1.529833,1.497162,1.641454,1.637679
13.901988,1.538012,1.503705,1.631918,1.629987
13.906990,1.546144,1.513462,1.622490,1.618526
13.911992,1.554228,1.519928,1.613198,1.610976
13.916994,1.562267,1.529572,1.604063,1.599862
13.921996,1.570259,1.535964,1.594853,1.592443
13.926998,1.578206,1.545496,1.585650,1.581279
13.932000,1.586107,1.551814,1.576428,1.573829
13.937002,1.593961,1.561234,1.567212,1.562665
13.942004,1.601769,1.567477,1.557934,1.555156
13.947006,1.609532,1.576786,1.548761,1.544023
13.952008,1.617248,1.582955,1.539634,1.536630
13.957010,1.624919,1.592152,1.530568,1.525631
13.962012,1.632545,1.598248,1.521541,1.518324
13.967014,1.640125,1.607336,1.512539,1.507424
13.972016,1.647661,1.613358,1.503549,1.500150
13.977018,1.655152,1.622337,1.494586,1.489304
13.982020,1.662598,1.628287,1.485625,1.482035
13.987022,1.669999,1.637158,1.476737,1.471261
13.992024,1.677356,1.643036,1.467831,1.464067
13.997026,1.684669,1.651798,1.458943,1.453277
14.002028,1.691937,1.657604,1.450238,1.446215
14.007030,1.699163,1.666260,1.441649,1.435775
14.012033,1.706345,1.671997,1.433098,1.428856
14.017035,1.713485,1.680549,1.424602,1.418555
14.022037,1.720583,1.686216,1.416125,1.411692
14.027039,1.727638,1.694666,1.407677,1.401440
14.032041,1.734651,1.700265,1.399356,1.394683
14.037043,1.741623,1.708613,1.391060,1.384613
14.042045,1.748554,1.714145,1.382941,1.378020
14.047047,1.755445,1.722393,1.374908,1.368279
14.052049,1.762295,1.727860,1.366886,1.361793
14.057051,1.769106,1.736011,1.358939,1.352119
14.062053,1.775877,1.741413,1.351101,1.345762
14.067055,1.782610,1.749469,1.343332,1.336327
14.072057,1.789303,1.754808,1.335584,1.330034
14.077059,1.795958,1.762770,1.327917,1.320706
14.082061,1.802575,1.768046,1.320330,1.314544
14.087063,1.809154,1.775915,1.312785,1.305360
14.092065,1.815695,1.781131,1.305246,1.299239
14.097067,1.822199,1.788908,1.297727,1.290045
14.102069,1.828665,1.794062,1.290291,1.283987
14.107071,1.835095,1.801748,1.282947,1.275002
14.112073,1.841488,1.806842,1.275656,1.269036
14.117075,1.847844,1.814438,1.268433,1.260187
14.122077,1.854165,1.819473,1.261279,1.254324
14.127079,1.860450,1.826981,1.254220,1.245627
14.132081,1.866700,1.831958,1.247244,1.239896
14.137083,1.872916,1.839381,1.240359,1.231387
14.142085,1.879097,1.844300,1.233567,1.225782
14.147087,1.885244,1.851638,1.226831,1.217432
14.152089,1.891359,1.856503,1.220193,1.211925
14.157091,1.897440,1.863758,1.213630,1.203706
14.162093,1.903489,1.868567,1.207073,1.198250
14.167095,1.909504,1.875740,1.200481,1.189965
14.172097,1.915487,1.880494,1.193957,1.184481
14.177099,1.921437,1.887585,1.187492,1.176259
14.182101,1.927356,1.892284,1.181088,1.170798
14.187103,1.933242,1.899293,1.174786,1.162672
14.192105,1.939097,1.903938,1.168525,1.157261
14.197107,1.944921,1.910865,1.162353,1.149208
14.202109,1.950715,1.915457,1.156217,1.143854
14.207111,1.956478,1.922304,1.150114,1.135787
14.212113,1.962210,1.926842,1.144053,1.130427
14.217115,1.967912,1.933608,1.137994,1.122331
14.222117,1.973584,1.938092,1.131941,1.116886
14.227119,1.979226,1.944777,1.125929,1.108726
14.232121,1.984837,1.949207,1.119953,1.103278
14.237123,1.990419,1.955810,1.114007,1.095111
14.242126,1.995971,1.960185,1.107992,1.089577
14.247128,2.001493,1.966706,1.101974,1.081207
14.252130,2.006985,1.971025,1.095973,1.075604
14.257132,2.012447,1.977462,1.089986,1.067199
14.262134,2.017879,1.981725,1.083961,1.061527
14.267136,2.023281,1.988077,1.077909,1.052938
14.272138,2.028652,1.992283,1.071841,1.047154
14.277140,2.033993,1.998549,1.065789,1.038469
14.282142,2.039304,2.002697,1.059721,1.032636
14.287144,2.044585,2.008875,1.053685,1.023885
14.292146,2.049835,2.012964,1.047631,1.018020
14.297148,2.055055,2.019055,1.041619,1.009225
14.302150,2.060246,2.023086,1.035699,1.003444
14.307152,2.065406,2.029089,1.029871,0.994880
14.312154,2.070539,2.033063,1.024128,0.989236
14.317156,2.075642,2.038982,1.018443,0.980892
14.322158,2.080717,2.042900,1.012766,0.975348
14.327160,2.085764,2.048735,1.007100,0.967034
14.332162,2.090783,2.052598,1.001533,0.961590
14.337164,2.095774,2.058351,0.996065,0.953583
14.342166,2.100738,2.062160,0.990649,0.948315
14.347168,2.105676,2.067834,0.985293,0.940533
14.352170,2.110586,2.071591,0.980018,0.935439
14.357172,2.115471,2.077189,0.974804,0.927937
14.362174,2.120329,2.080895,0.969641,0.923003
14.367176,2.125162,2.086419,0.964493,0.915702
14.372178,2.129969,2.090077,0.959353,0.910858
14.377180,2.134750,2.095528,0.954262,0.903708
14.382182,2.139507,2.099138,0.949239,0.899022
14.387184,2.144238,2.104518,0.944309,0.892171
14.392186,2.148945,2.108082,0.939378,0.887638
14.397188,2.153627,2.113395,0.934483,0.880942
14.402190,2.158285,2.116914,0.929577,0.876498
14.407192,2.162918,2.122160,0.924673,0.869858
14.412194,2.167526,2.125635,0.919758,0.865450
14.417196,2.172110,2.130814,0.914812,0.858843
14.422198,2.176670,2.134245,0.909855,0.854450
14.427200,2.181204,2.139359,0.904888,0.847869
14.432202,2.185714,2.142745,0.899935,0.843503
14.437204,2.190198,2.147794,0.895040,0.837045
14.442206,2.194659,2.151138,0.890206,0.832805
14.447208,2.199096,2.156122,0.885413,0.826527
14.452210,2.203509,2.159424,0.880651,0.822387
14.457212,2.207899,2.164346,0.875902,0.816193
14.462214,2.212264,2.167607,0.871193,0.812098
14.467216,2.216606,2.172467,0.866540,0.806051
14.472219,2.220925,2.175687,0.861904,0.802045
14.477221,2.225221,2.180487,0.857337,0.796126
14.482223,2.229494,2.183668,0.852775,0.792215
14.487225,2.233744,2.188410,0.848261,0.786391
14.492227,2.237972,2.191551,0.843754,0.782541
14.497229,2.242177,2.196235,0.839244,0.776755
14.502231,2.246360,2.199338,0.834789,0.772947
14.507233,2.250520,2.203964,0.830359,0.767283
14.512235,2.254659,2.207030,0.825933,0.763513
14.517237,2.258775,2.211600,0.821540,0.757904
14.522239,2.262870,2.214628,0.817164,0.754178
14.527241,2.266943,2.219142,0.812820,0.748643
14.532243,2.270994,2.222133,0.808492,0.744976
14.537245,2.275023,2.226591,0.804148,0.739462
14.542247,2.279031,2.229546,0.799811,0.735793
14.547249,2.283017,2.233949,0.795482,0.730299
14.552251,2.286981,2.236867,0.791199,0.726677
14.557253,2.290925,2.241216,0.786904,0.721243
14.562255,2.294846,2.244097,0.782628,0.717636
14.567257,2.298747,2.248393,0.778373,0.712239
14.572259,2.302626,2.251238,0.774160,0.708690
14.577261,2.306484,2.255480,0.769917,0.703324
14.582263,2.310321,2.258289,0.765715,0.699779
14.587265,2.314137,2.262477,0.761510,0.694483
14.592267,2.317932,2.265252,0.757293,0.690930
14.597269,2.321706,2.269387,0.753110,0.685640
14.602271,2.325459,2.272126,0.748925,0.682119
14.607273,2.329191,2.276208,0.744751,0.676841
14.612275,2.332902,2.278912,0.740558,0.673309
14.617277,2.336592,2.282941,0.736409,0.668055
14.622279,2.340262,2.285610,0.732260,0.664555
14.627281,2.343911,2.289587,0.728176,0.659380
14.632283,2.347540,2.292221,0.724154,0.655982
14.637285,2.351149,2.296147,0.720151,0.650915
14.642287,2.354738,2.298747,0.716195,0.647572
14.647289,2.358307,2.302622,0.712283,0.642609
14.652291,2.361856,2.305190,0.708398,0.639326
14.657293,2.365387,2.309016,0.704502,0.634406
14.662295,2.368898,2.311550,0.700634,0.631138
14.667297,2.372389,2.315327,0.696805,0.626279
14.672299,2.375862,2.317829,0.692963,0.623029
14.677301,2.379315,2.321558,0.689120,0.618162
14.682303,2.382749,2.324027,0.685312,0.614934
14.687305,2.386164,2.327707,0.681492,0.610101
14.692307,2.389560,2.330144,0.677656,0.606860
14.697309,2.392937,2.333776,0.673859,0.602033
14.702312,2.396295,2.336180,0.670050,0.598820
14.707314,2.399634,2.339764,0.666185,0.593941
14.712316,2.402953,2.342136,0.662294,0.590653
14.717318,2.406253,2.345670,0.658449,0.585769
14.722320,2.409534,2.348010,0.654613,0.582524
14.727322,2.412795,2.351496,0.650830,0.577714
14.732324,2.416038,2.353803,0.647059,0.574525
14.737326,2.419262,2.357241,0.643312,0.569754
14.742328,2.422468,2.359517,0.639597,0.566603
14.747330,2.425654,2.362907,0.635927,0.561914
14.752332,2.428823,2.365152,0.632294,0.558813
14.757334,2.431974,2.368495,0.628704,0.554227
14.762336,2.435107,2.370709,0.625148,0.551184
14.767338,2.438221,2.374007,0.621635,0.546688
14.772340,2.441319,2.376191,0.618127,0.543686
14.777342,2.444399,2.379444,0.614671,0.539252
14.782344,2.447462,2.381598,0.611238,0.536316
14.787346,2.450508,2.384808,0.607832,0.531937
14.792348,2.453537,2.386932,0.604478,0.529058
14.797350,2.456550,2.390098,0.601162,0.524798
14.802352,2.459546,2.392195,0.597865,0.521982
14.807354,2.462525,2.395318,0.594569,0.517743
14.812356,2.465488,2.397386,0.591314,0.514950
14.817358,2.468435,2.400467,0.588096,0.510806
14.822360,2.471366,2.402508,0.584890,0.508053
14.827362,2.474281,2.405548,0.581711,0.503959
14.832364,2.477180,2.407561,0.578549,0.501242
14.837366,2.480063,2.410560,0.575408,0.497200
14.842368,2.482931,2.412547,0.572298,0.494535
14.847370,2.485783,2.415506,0.569168,0.490523
14.852372,2.488620,2.417465,0.566061,0.487852
14.857374,2.491441,2.420384,0.562974,0.483886
14.862376,2.494246,2.422317,0.559850,0.481212
14.867378,2.497036,2.425196,0.556719,0.477189
14.872380,2.499810,2.427102,0.553632,0.474533
14.877382,2.502569,2.429942,0.550575,0.470588
14.882384,2.505313,2.431822,0.547557,0.467986
14.887386,2.508042,2.434622,0.544568,0.464131
14.892388,2.510756,2.436476,0.541616,0.461584
14.897390,2.513456,2.439238,0.538712,0.457831
14.902392,2.516141,2.441067,0.535872,0.455371
14.907394,2.518812,2.443792,0.533088,0.451762
14.912396,2.521469,2.445597,0.530361,0.449404
14.917398,2.524113,2.448286,0.527674,0.445918
14.922400,2.526743,2.450068,0.525018,0.443621
14.927402,2.529360,2.452723,0.522385,0.440209
14.932405,2.531965,2.454481,0.519791,0.437973
14.937407,2.534556,2.457102,0.517183,0.434614
14.942409,2.537134,2.458838,0.514552,0.432357
14.947411,2.539698,2.461426,0.511889,0.428934
14.952413,2.542250,2.463139,0.509232,0.426653
14.957415,2.544788,2.465693,0.506572,0.423238
14.962417,2.547313,2.467383,0.503909,0.420959
14.967419,2.549824,2.469902,0.501245,0.417535
14.972421,2.552323,2.471570,0.498590,0.415262
14.977423,2.554808,2.474055,0.495918,0.411842
14.982425,2.557279,2.475700,0.493243,0.409556
14.987427,2.559738,2.478150,0.490563,0.406117
14.992429,2.562182,2.479772,0.487881,0.403821
14.997431,2.564614,2.482188,0.485230,0.400407
15.002433,2.567032,2.483788,0.482634,0.398182
15.007435,2.569438,2.486170,0.480033,0.394848
15.012437,2.571830,2.487747,0.477429,0.392630
15.017439,2.574209,2.490096,0.474799,0.389265
15.022441,2.576575,2.491651,0.472188,0.387035
15.027443,2.578928,2.493967,0.469564,0.383693
15.032445,2.581268,2.495499,0.466954,0.381463
15.037447,2.583595,2.497781,0.464369,0.378155
15.042449,2.585909,2.499292,0.461788,0.375965
15.047451,2.588210,2.501541,0.459214,0.372676
15.052453,2.590499,2.503029,0.456687,0.370527
15.057455,2.592775,2.505246,0.454176,0.367321
15.062457,2.595038,2.506713,0.451705,0.365223
15.067459,2.597289,2.508898,0.449262,0.362122
15.072461,2.599528,2.510345,0.446834,0.360067
15.077463,2.601755,2.512499,0.444414,0.357017
15.082465,2.603970,2.513925,0.442016,0.355008
15.087467,2.606173,2.516049,0.439649,0.352028
15.092469,2.608364,2.517455,0.437321,0.350083
15.097471,2.610543,2.519550,0.435012,0.347222
15.102473,2.612712,2.520937,0.432740,0.345345
15.107475,2.614869,2.523004,0.430496,0.342579
15.112477,2.617014,2.524372,0.428266,0.340764
15.117479,2.619149,2.526411,0.426021,0.338042
15.122481,2.621272,2.527762,0.423782,0.336240
15.127483,2.623385,2.529774,0.421550,0.333561
15.132485,2.625486,2.531106,0.419313,0.331787
15.137487,2.627575,2.533092,0.417074,0.329141
15.142489,2.629654,2.534407,0.414832,0.327390
15.147491,2.631721,2.536366,0.412587,0.324769
15.152493,2.633778,2.537663,0.410347,0.323041
15.157495,2.635823,2.539596,0.408098,0.320453
15.162498,2.637856,2.540876,0.405835,0.318726
15.167500,2.639879,2.542783,0.403578,0.316147
15.172502,2.641890,2.544046,0.401310,0.314432
15.177504,2.643890,2.545928,0.399071,0.311895
15.182506,2.645879,2.547173,0.396852,0.310240
15.187508,2.647856,2.549030,0.394639,0.307777
15.192510,2.649823,2.550259,0.392466,0.306170
15.197512,2.651779,2.552092,0.390313,0.303805
15.202514,2.653724,2.553305,0.388181,0.302252
15.207516,2.655658,2.555114,0.386047,0.299942
15.212518,2.657582,2.556312,0.383896,0.298391
15.217520,2.659495,2.558098,0.381738,0.296080
15.222522,2.661397,2.559281,0.379553,0.294530
15.227524,2.663289,2.561044,0.377348,0.292186
15.232526,2.665169,2.562211,0.375124,0.290620
15.237528,2.667038,2.563950,0.372858,0.288243
15.242530,2.668895,2.565101,0.370559,0.286640
15.247532,2.670740,2.566816,0.368226,0.284205
15.252534,2.672575,2.567951,0.365877,0.282573
15.257536,2.674397,2.569642,0.363508,0.280109
15.262538,2.676208,2.570761,0.361118,0.278459
15.267540,2.678007,2.572427,0.358683,0.275946
15.272542,2.679792,2.573529,0.356245,0.274263
15.277544,2.681566,2.575170,0.353796,0.271744
15.282546,2.683328,2.576255,0.351347,0.270060
15.287548,2.685078,2.577870,0.348935,0.267575
15.292550,2.686816,2.578939,0.346557,0.265946
15.297552,2.688542,2.580530,0.344162,0.263505
15.302554,2.690256,2.581582,0.341768,0.261877
15.307556,2.691958,2.583148,0.339395,0.259453
15.312558,2.693648,2.584185,0.337047,0.257857
15.317560,2.695327,2.585727,0.334693,0.255460
15.322562,2.696993,2.586747,0.332358,0.253874
15.327564,2.698648,2.588266,0.330040,0.251517
15.332566,2.700291,2.589270,0.327741,0.249959
15.337568,2.701923,2.590765,0.325461,0.247635
15.342570,2.703543,2.591754,0.323215,0.246104
15.347572,2.705153,2.593226,0.321013,0.243849
15.352574,2.706751,2.594200,0.318859,0.242379
15.357576,2.708339,2.595650,0.316767,0.240235
15.362578,2.709917,2.596609,0.314706,0.238831
15.367580,2.711485,2.598038,0.312699,0.236776
15.372582,2.713042,2.598984,0.310767,0.235456
15.377584,2.714591,2.600393,0.308921,0.233565
15.382586,2.716130,2.601326,0.307138,0.232352
15.387589,2.717660,2.602716,0.305424,0.230606
15.392591,2.719182,2.603637,0.303773,0.229486
15.397593,2.720696,2.605011,0.302152,0.227844
15.402595,2.722202,2.605921,0.300548,0.226758
15.407597,2.723700,2.607279,0.298945,0.225131
15.412599,2.725190,2.608178,0.297352,0.224046
15.417601,2.726673,2.609519,0.295767,0.222420
15.422603,2.728147,2.610408,0.294210,0.221349
15.427605,2.729613,2.611732,0.292668,0.219751
15.432607,2.731072,2.612610,0.291150,0.218695
15.437609,2.732523,2.613919,0.289662,0.217145
15.442611,2.733967,2.614787,0.288201,0.216128
15.447613,2.735404,2.616081,0.286757,0.214615
15.452615,2.736833,2.616938,0.285352,0.213630
15.457617,2.738256,2.618217,0.283961,0.212165
15.462619,2.739672,2.619065,0.282607,0.211211
15.467621,2.741081,2.620330,0.281273,0.209803
15.472623,2.742483,2.621168,0.279945,0.208869
15.477625,2.743879,2.622418,0.278632,0.207477
15.482627,2.745268,2.623247,0.277340,0.206562
15.487629,2.746651,2.624484,0.276054,0.205193
15.492631,2.748028,2.625304,0.274778,0.204285
15.497633,2.749398,2.626527,0.273503,0.202918
15.502635,2.750761,2.627337,0.272214,0.201994
15.507637,2.752118,2.628546,0.270922,0.200596
15.512639,2.753469,2.629348,0.269632,0.199662
15.517641,2.754814,2.630543,0.268349,0.198260
15.522643,2.756151,2.631335,0.267075,0.197332
15.527645,2.757483,2.632516,0.265801,0.195932
15.532647,2.758808,2.633299,0.264541,0.195007
15.537649,2.760127,2.634467,0.263303,0.193637
15.542651,2.761440,2.635240,0.262080,0.192739
15.547653,2.762746,2.636394,0.260872,0.191403
15.552655,2.764047,2.637159,0.259683,0.190526
15.557657,2.765341,2.638299,0.258498,0.189219
15.562659,2.766630,2.639055,0.257321,0.188352
15.567661,2.767913,2.640183,0.256136,0.187047
15.572663,2.769189,2.640930,0.254942,0.186165
15.577665,2.770460,2.642045,0.253755,0.184851
15.582667,2.771725,2.642783,0.252561,0.183970
15.587669,2.772984,2.643884,0.251353,0.182631
15.592671,2.774237,2.644614,0.250159,0.181744
15.597673,2.775484,2.645702,0.248961,0.180414
15.602675,2.776725,2.646423,0.247765,0.179524
15.607677,2.777960,2.647497,0.246581,0.178202
15.612679,2.779189,2.648209,0.245415,0.177333
15.617682,2.780412,2.649271,0.244275,0.176058
15.622684,2.781631,2.649974,0.243157,0.175226
15.627686,2.782843,2.651023,0.242060,0.174007
15.632688,2.784050,2.651718,0.240959,0.173197
15.637690,2.785252,2.652755,0.239842,0.171963
15.642692,2.786447,2.653442,0.238729,0.171141
15.647694,2.787638,2.654466,0.237617,0.169916
15.652696,2.788823,2.655145,0.236500,0.169093
15.657698,2.790002,2.656157,0.235383,0.167861
15.662700,2.791175,2.656828,0.234252,0.167030
15.667702,2.792343,2.657827,0.233106,0.165770
15.672704,2.793505,2.658490,0.231945,0.164920
15.677706,2.794662,2.659477,0.230767,0.163628
15.682708,2.795812,2.660130,0.229570,0.162751
15.687710,2.796957,2.661104,0.228356,0.161418
15.692712,2.798095,2.661749,0.227127,0.160518
15.697714,2.799227,2.662709,0.225876,0.159136
15.702716,2.800352,2.663345,0.224622,0.158211
15.707718,2.801471,2.664291,0.223360,0.156816
15.712720,2.802585,2.664918,0.222077,0.155874
15.717722,2.803691,2.665850,0.220755,0.154420
15.722724,2.804791,2.666467,0.219420,0.153434
15.727726,2.805884,2.667384,0.218091,0.151959
15.732728,2.806970,2.667991,0.216769,0.150982
15.737730,2.808050,2.668894,0.215461,0.149531
15.742732,2.809124,2.669491,0.214173,0.148575
15.747734,2.810191,2.670380,0.212912,0.147176
15.752736,2.811252,2.670968,0.211679,0.146267
15.757738,2.812307,2.671842,0.210457,0.144919
15.762740,2.813356,2.672421,0.209249,0.144034
15.767742,2.814399,2.673283,0.208027,0.142699
15.772744,2.815435,2.673853,0.206788,0.141794
15.777746,2.816465,2.674701,0.205545,0.140434
15.782748,2.817489,2.675261,0.204301,0.139526
15.787750,2.818507,2.676096,0.203060,0.138166
15.792752,2.819519,2.676648,0.201830,0.137265
15.797754,2.820525,2.677469,0.200632,0.135948
15.802756,2.821525,2.678011,0.199430,0.135078
15.807758,2.822518,2.678819,0.198226,0.133761
15.812760,2.823505,2.679353,0.197030,0.132892
15.817762,2.824486,2.680148,0.195842,0.131597
15.822764,2.825461,2.680674,0.194652,0.130736
15.827766,2.826430,2.681455,0.193458,0.129439
15.832768,2.827393,2.681972,0.192266,0.128573
15.837770,2.828351,2.682741,0.191068,0.127272
15.842772,2.829302,2.683249,0.189872,0.126404
15.847775,2.830247,2.684005,0.188680,0.125107
15.852777,2.831187,2.684505,0.187491,0.124248
15.857779,2.832120,2.685248,0.186282,0.122938
15.862781,2.833047,2.685739,0.185066,0.122055
15.867783,2.833969,2.686468,0.183838,0.120721
15.872785,2.834884,2.686950,0.182602,0.119823
15.877787,2.835794,2.687666,0.181371,0.118472
15.882789,2.836698,2.688139,0.180160,0.117585
15.887791,2.837595,2.688842,0.178963,0.116269
15.892793,2.838487,2.689306,0.177775,0.115398
15.897795,2.839373,2.689996,0.176606,0.114112
15.902797,2.840252,2.690452,0.175457,0.113270
15.907799,2.841126,2.691129,0.174324,0.112025
15.912801,2.841994,2.691576,0.173207,0.111212
15.917803,2.842857,2.692241,0.172113,0.110010
15.922805,2.843714,2.692681,0.171048,0.109235
15.927807,2.844567,2.693334,0.169989,0.108080
15.932809,2.845413,2.693765,0.168945,0.107319
15.937811,2.846255,2.694407,0.167923,0.106200
15.942813,2.847091,2.694831,0.166909,0.105463
15.947815,2.847923,2.695462,0.165914,0.104375
15.952817,2.848750,2.695879,0.164940,0.103664
15.957819,2.849571,2.696499,0.163987,0.102623
15.962821,2.850389,2.696909,0.163057,0.101944
15.967823,2.851201,2.697518,0.162153,0.100958
15.972825,2.852009,2.697922,0.161274,0.100322
15.977827,2.852813,2.698522,0.160406,0.099386
15.982829,2.853612,2.698919,0.159537,0.098765
15.987831,2.854407,2.699509,0.158665,0.097827
15.992833,2.855198,2.699900,0.157788,0.097201
15.997835,2.855984,2.700481,0.156904,0.096247
16.002834,2.856766,2.700866,0.156027,0.095613
16.007832,2.857544,2.701437,0.155153,0.094663
16.012829,2.858317,2.701815,0.154271,0.094027
16.017826,2.859086,2.702378,0.153367,0.093059
16.022823,2.859849,2.702749,0.152428,0.092394
16.027821,2.860609,2.703301,0.151423,0.091342
16.032818,2.861362,2.703666,0.150281,0.090558
16.037815,2.862110,2.704207,0.148940,0.089181
16.042812,2.862849,2.704562,0.147325,0.088078
16.047810,2.863580,2.705087,0.145353,0.086034
16.052807,2.864300,2.705430,0.142971,0.084377
16.057804,2.865006,2.705930,0.140056,0.081306
16.062801,2.865697,2.706253,0.136573,0.078825
16.067799,2.866367,2.706717,0.132401,0.074342
16.072796,2.867014,2.707011,0.127422,0.070734
16.077793,2.867634,2.707423,0.121547,0.064266
16.082790,2.868222,2.707676,0.114866,0.059305
16.087788,2.868774,2.708015,0.107277,0.050800
16.092785,2.869285,2.708212,0.098822,0.044459
16.097782,2.869752,2.708458,0.089555,0.033929
16.102779,2.870170,2.708586,0.079491,0.026281
16.107777,2.870535,2.708719,0.068501,0.013722
16.112774,2.870842,2.708765,0.056576,0.004587
16.117771,2.871087,2.708764,0.043853,-0.010074
16.122768,2.871266,2.708713,0.030292,-0.020470
16.127766,2.871374,2.708558,0.015716,-0.037240
16.132763,2.871406,2.708397,0.000078,-0.049273
16.137760,2.871357,2.708063,-0.016533,-0.068565
16.142757,2.871222,2.707776,-0.034083,-0.082187
16.147755,2.870997,2.707240,-0.052570,-0.103656
16.152752,2.870676,2.706810,-0.072078,-0.118831
16.157749,2.870255,2.706050,-0.092452,-0.142629
16.162746,2.869729,2.705463,-0.113713,-0.159218
16.167744,2.869095,2.704457,-0.135762,-0.185051
16.172741,2.868348,2.703699,-0.158667,-0.202943
16.177738,2.867484,2.702426,-0.182351,-0.230816
16.182735,2.866499,2.701483,-0.206866,-0.250031
16.187733,2.865389,2.699924,-0.232083,-0.279804
16.192730,2.864151,2.698785,-0.258038,-0.300266
16.197727,2.862782,2.696921,-0.284478,-0.331534
16.202724,2.861277,2.695574,-0.311753,-0.353065
16.207722,2.859635,2.693390,-0.339510,-0.385928
16.212719,2.857853,2.691824,-0.367933,-0.408331
16.217716,2.855927,2.689306,-0.396761,-0.442636
16.222713,2.853856,2.687512,-0.425707,-0.465627
16.227711,2.851640,2.684649,-0.455133,-0.500488
16.232708,2.849274,2.682623,-0.485492,-0.524397
16.237705,2.846753,2.679403,-0.516759,-0.561544
16.242702,2.844074,2.677132,-0.548439,-0.586592
16.247700,2.841236,2.673536,-0.580550,-0.624774
16.252697,2.838235,2.671011,-0.613309,-0.650645
16.257694,2.835069,2.667028,-0.646686,-0.690424
16.262691,2.831735,2.664240,-0.680397,-0.717163
16.267689,2.828231,2.659856,-0.714504,-0.757795
16.272686,2.824554,2.656797,-0.749153,-0.785299
16.277683,2.820704,2.652002,-0.784044,-0.826924
16.282681,2.816678,2.648666,-0.819327,-0.855074
16.287678,2.812475,2.643452,-0.854897,-0.897428
16.292675,2.808092,2.639833,-0.891098,-0.926249
16.297672,2.803526,2.634189,-0.927759,-0.969966
16.302670,2.798777,2.630280,-0.964550,-0.999395
16.307667,2.793844,2.624195,-1.001313,-1.043383
16.312664,2.788728,2.619992,-1.037885,-1.072673
16.317661,2.783428,2.613469,-1.074383,-1.116373
16.322659,2.777947,2.608974,-1.110940,-1.145527
16.327656,2.772282,2.602013,-1.147704,-1.189584
16.332653,2.766433,2.597225,-1.184275,-1.218908
16.337650,2.760404,2.589825,-1.220421,-1.262371
16.342648,2.754194,2.584746,-1.256314,-1.291167
16.347645,2.747806,2.576914,-1.291930,-1.333889
16.352642,2.741240,2.571550,-1.327162,-1.362151
16.357639,2.734499,2.563293,-1.362101,-1.404056
16.362637,2.727585,2.557649,-1.396789,-1.431898
16.367634,2.720498,2.548975,-1.430766,-1.472849
16.372631,2.713243,2.543057,-1.464609,-1.499930
16.377628,2.705819,2.533977,-1.498109,-1.540146
16.382626,2.698228,2.527789,-1.531511,-1.566979
16.387623,2.690472,2.518308,-1.564195,-1.606379
16.392620,2.682554,2.511857,-1.596475,-1.632298
16.397617,2.674477,2.501986,-1.628261,-1.670583
16.402615,2.666242,2.495279,-1.659464,-1.695617
16.407612,2.657852,2.485030,-1.690366,-1.732801
16.412609,2.649308,2.478075,-1.720624,-1.757150
16.417606,2.640616,2.467460,-1.750372,-1.792902
16.422604,2.631776,2.460265,-1.779585,-1.816329
16.427601,2.622792,2.449297,-1.808218,-1.850847
16.432598,2.613666,2.441871,-1.836434,-1.873443
16.437595,2.604400,2.430563,-1.864470,-1.907149
16.442593,2.594994,2.422912,-1.892009,-1.929295
16.447590,2.585453,2.411271,-1.919166,-1.961907
16.452587,2.575777,2.403402,-1.945619,-1.983214
16.457584,2.565971,2.391440,-1.971515,-2.014352
16.462582,2.556037,2.383362,-1.996764,-2.034597
16.467579,2.545979,2.371095,-2.021456,-2.064317
16.472576,2.535799,2.362818,-2.045814,-2.083812
16.477573,2.525498,2.350257,-2.069633,-2.112519
16.482571,2.515079,2.341788,-2.093055,-2.131287
16.487568,2.504544,2.328944,-2.116222,-2.159103
16.492565,2.493895,2.320290,-2.138960,-2.177336
16.497562,2.483133,2.307172,-2.161239,-2.204129
16.502560,2.472262,2.298338,-2.182979,-2.221586
16.507557,2.461283,2.284957,-2.204246,-2.247114
